_id,id,date,time,details
66110b129756cb91bca7b7a4,6610fa6bfc13ae21b3ab8c36,7/30/2023,"""""",(｡◕ ∀ ◕｡)
66110b129756cb91bca7b7a5,6610fa6bfc13ae21b3ab8c37,11/27/2023,-1/2,🐵 🙈 🙉 🙊
66110b129756cb91bca7b7a6,6610fa6bfc13ae21b3ab8c38,11/16/2023,1,../../../../../../../../../../../etc/passwd%00
66110b129756cb91bca7b7a7,6610fa6bfc13ae21b3ab8c39,12/1/2023,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻, 
66110b129756cb91bca7b7a8,6610fa6bfc13ae21b3ab8c3a,5/24/2023,　,1E2
66110b129756cb91bca7b7a9,6610fa6bfc13ae21b3ab8c3b,11/4/2023,​,''
66110b129756cb91bca7b7aa,6610fa6bfc13ae21b3ab8c3c,4/25/2023,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
66110b129756cb91bca7b7ab,6610fa6bfc13ae21b3ab8c3d,3/2/2024,​,⁦test⁧
66110b129756cb91bca7b7ac,6610fa6bfc13ae21b3ab8c3e,8/3/2023,nan,᠎
66110b129756cb91bca7b7ad,6610fa6bfc13ae21b3ab8c3f,3/25/2024,!@#$%^&*(),''
66110b129756cb91bca7b7ae,6610fa6bfc13ae21b3ab8c40,11/29/2023,-1E02,-1/2
66110b129756cb91bca7b7af,6610fa6bfc13ae21b3ab8c41,11/26/2023,"""",",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’"
66110b129756cb91bca7b7b0,6610fa6bfc13ae21b3ab8c42,2/1/2024,<script>alert('hi')</script>,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
66110b129756cb91bca7b7b1,6610fa6bfc13ae21b3ab8c43,5/10/2023,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙, 
66110b129756cb91bca7b7b2,6610fa6bfc13ae21b3ab8c44,3/16/2024,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
66110b129756cb91bca7b7b3,6610fa6bfc13ae21b3ab8c45,10/27/2023,"<>?:""{}|_+",1'; DROP TABLE users--
66110b129756cb91bca7b7b4,6610fa6bfc13ae21b3ab8c46,10/4/2023,../../../../../../../../../../../etc/hosts,1/0
66110b129756cb91bca7b7b5,6610fa6bfc13ae21b3ab8c47,3/28/2024,test⁠test‫,""""
66110b129756cb91bca7b7b6,6610fa6bfc13ae21b3ab8c48,12/19/2023,"'""'",사회과학원 어학연구소
66110b129756cb91bca7b7b7,6610fa6bfc13ae21b3ab8c49,9/24/2023,-1/2,사회과학원 어학연구소
66110b129756cb91bca7b7b8,6610fa6bfc13ae21b3ab8c4a,3/12/2024,-1E2,﻿
66110b129756cb91bca7b7b9,6610fa6bfc13ae21b3ab8c4b,5/17/2023,😍,田中さんにあげて下さい
66110b129756cb91bca7b7ba,6610fa6bfc13ae21b3ab8c4c,1/14/2024,Ω≈ç√∫˜µ≤≥÷,nan
66110b129756cb91bca7b7bb,6610fa6bfc13ae21b3ab8c4d,2/21/2024,⁰⁴⁵,test⁠test‫
66110b129756cb91bca7b7bc,6610fa6bfc13ae21b3ab8c4e,3/22/2024,Œ„´‰ˇÁ¨ˆØ∏”’,␡
66110b129756cb91bca7b7bd,6610fa6bfc13ae21b3ab8c4f,7/14/2023,1'; DROP TABLE users--,␡
66110b129756cb91bca7b7be,6610fa6bfc13ae21b3ab8c50,1/23/2024,‪‪test‪,"""''''""'"""
66110b129756cb91bca7b7bf,6610fa6bfc13ae21b3ab8c51,2/15/2024,',̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
66110b129756cb91bca7b7c0,6610fa6bfc13ae21b3ab8c52,11/15/2023,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
66110b129756cb91bca7b7c1,6610fa6bfc13ae21b3ab8c53,2/28/2024,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",-1E02
66110b129756cb91bca7b7c2,6610fa6bfc13ae21b3ab8c54,6/6/2023,1E02,¸˛Ç◊ı˜Â¯˘¿
66110b129756cb91bca7b7c3,6610fa6bfc13ae21b3ab8c55,2/19/2024,1/0,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
66110b129756cb91bca7b7c4,6610fa6bfc13ae21b3ab8c56,5/30/2023,⁦test⁧,""""""
66110b129756cb91bca7b7c5,6610fa6bfc13ae21b3ab8c57,2/8/2024,　,../../../../../../../../../../../etc/passwd%00
66110b129756cb91bca7b7c6,6610fa6bfc13ae21b3ab8c58,7/31/2023,␣, 
66110b129756cb91bca7b7c7,6610fa6bfc13ae21b3ab8c59,4/22/2023,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",社會科學院語學研究所
66110b129756cb91bca7b7c8,6610fa6bfc13ae21b3ab8c5a,1/2/2024,',",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’"
66110b129756cb91bca7b7c9,6610fa6bfc13ae21b3ab8c5b,6/3/2023,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999
66110b129756cb91bca7b7ca,6610fa6bfc13ae21b3ab8c5c,3/5/2024,1E+02,1E02
66110b129756cb91bca7b7cb,6610fa6bfc13ae21b3ab8c5d,8/23/2023,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,𠜎𠜱𠝹𠱓𠱸𠲖𠳏
66110b129756cb91bca7b7cc,6610fa6bfc13ae21b3ab8c5e,10/31/2023,"""",｀ｨ(´∀｀∩
66110b129756cb91bca7b7cd,6610fa6bfc13ae21b3ab8c5f,5/28/2023,'',‫test‫
66110b129756cb91bca7b7ce,6610fa6bfc13ae21b3ab8c60,9/1/2023,‪‪test‪,パーティーへ行かないか
66110b129756cb91bca7b7cf,6610fa6bfc13ae21b3ab8c61,5/3/2023,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",1E+02
66110b129756cb91bca7b7d0,6610fa6bfc13ae21b3ab8c62,3/30/2024,사회과학원 어학연구소,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
66110b129756cb91bca7b7d1,6610fa6bfc13ae21b3ab8c63,1/1/2024,␡,1E02
66110b129756cb91bca7b7d2,6610fa6bfc13ae21b3ab8c64,10/28/2023,',0/0
66110b129756cb91bca7b7d3,6610fa6bfc13ae21b3ab8c65,10/18/2023,␣,1;DROP TABLE users
66110b129756cb91bca7b7d4,6610fa6bfc13ae21b3ab8c66,8/16/2023,() { 0; }; touch /tmp/blns.shellshock1.fail;,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥
66110b129756cb91bca7b7d5,6610fa6bfc13ae21b3ab8c67,3/3/2024,œ∑´®†¥¨ˆøπ“‘,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
66110b129756cb91bca7b7d6,6610fa6bfc13ae21b3ab8c68,5/5/2023,NIL,社會科學院語學研究所
66110b129756cb91bca7b7d7,6610fa6bfc13ae21b3ab8c69,10/5/2023,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,"<>?:""{}|_+"
66110b129756cb91bca7b7d8,6610fa6bfc13ae21b3ab8c6a,3/13/2024,nil,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ
66110b129756cb91bca7b7d9,6610fa6bfc13ae21b3ab8c6b,1/17/2024,᠎,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
66110b129756cb91bca7b7da,6610fa6bfc13ae21b3ab8c6c,6/12/2023,⁰⁴⁵₀₁₂,🐵 🙈 🙉 🙊
66110b129756cb91bca7b7db,6610fa6bfc13ae21b3ab8c6d,8/26/2023,Œ„´‰ˇÁ¨ˆØ∏”’,nan
66110b129756cb91bca7b7dc,6610fa6bfc13ae21b3ab8c6e,5/21/2023,(｡◕ ∀ ◕｡),❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
66110b129756cb91bca7b7dd,6610fa6bfc13ae21b3ab8c6f,3/31/2024,0/0,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
66110b129756cb91bca7b7de,6610fa6bfc13ae21b3ab8c70,1/9/2024,Ω≈ç√∫˜µ≤≥÷,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰
66110b129756cb91bca7b7df,6610fa6bfc13ae21b3ab8c71,1/26/2024,הָיְתָהtestالصفحات التّحول,<img src=x onerror=alert('hi') />
66110b129756cb91bca7b7e0,6610fa6bfc13ae21b3ab8c72,3/28/2024,"""""",١٢٣
66110b129756cb91bca7b7e1,6610fa6bfc13ae21b3ab8c73,10/1/2023,-1E02,../../../../../../../../../../../etc/hosts
66110b129756cb91bca7b7e2,6610fa6bfc13ae21b3ab8c74,11/20/2023,test⁠test‫,!@#$%^&*()
66110b129756cb91bca7b7e3,6610fa6bfc13ae21b3ab8c75,2/4/2024,Ω≈ç√∫˜µ≤≥÷,",./;'[]\-="
66110b129756cb91bca7b7e4,6610fa6bfc13ae21b3ab8c76,2/22/2024,nan,１２３
66110b129756cb91bca7b7e5,6610fa6bfc13ae21b3ab8c77,1/16/2024,-1,() { 0; }; touch /tmp/blns.shellshock1.fail;
66110b129756cb91bca7b7e6,6610fa6bfc13ae21b3ab8c78,9/7/2023,test⁠test‫,""""""
66110b129756cb91bca7b7e7,6610fa6bfc13ae21b3ab8c79,9/20/2023,<svg><script>0<1>alert('XSS')</script>,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿
66110b129756cb91bca7b7e8,6610fa6bfc13ae21b3ab8c7a,11/27/2023,‫test‫,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ
66110b129756cb91bca7b7e9,6610fa6bfc13ae21b3ab8c7b,8/18/2023,␢,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b7ea,6610fa6bfc13ae21b3ab8c7c,11/18/2023,() { 0; }; touch /tmp/blns.shellshock1.fail;,ÅÍÎÏ˝ÓÔÒÚÆ☃
66110b129756cb91bca7b7eb,6610fa6bfc13ae21b3ab8c7d,11/13/2023,⁰⁴⁵₀₁₂,() { 0; }; touch /tmp/blns.shellshock1.fail;
66110b129756cb91bca7b7ec,6610fa6bfc13ae21b3ab8c7e,11/9/2023,00˙Ɩ$-,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }
66110b129756cb91bca7b7ed,6610fa6bfc13ae21b3ab8c7f,11/25/2023,パーティーへ行かないか,사회과학원 어학연구소
66110b129756cb91bca7b7ee,6610fa6bfc13ae21b3ab8c80,2/11/2024,0.00,社會科學院語學研究所
66110b129756cb91bca7b7ef,6610fa6bfc13ae21b3ab8c81,4/9/2023,1/0,!@#$%^&*()
66110b129756cb91bca7b7f0,6610fa6bfc13ae21b3ab8c82,8/31/2023,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,-1E+02
66110b129756cb91bca7b7f1,6610fa6bfc13ae21b3ab8c83,7/18/2023,‫test‫,test⁠test‫
66110b129756cb91bca7b7f2,6610fa6bfc13ae21b3ab8c84,4/27/2023,"__ﾛ(,_,*)",""""
66110b129756cb91bca7b7f3,6610fa6bfc13ae21b3ab8c85,1/20/2024,‫test‫,"'""'"
66110b129756cb91bca7b7f4,6610fa6bfc13ae21b3ab8c86,11/30/2023,"""""",''
66110b129756cb91bca7b7f5,6610fa6bfc13ae21b3ab8c87,5/7/2023,-1E2,1'; DROP TABLE users--
66110b129756cb91bca7b7f6,6610fa6bfc13ae21b3ab8c88,12/3/2023,"""""",₀₁₂
66110b129756cb91bca7b7f7,6610fa6bfc13ae21b3ab8c89,9/19/2023,nil,-1.00
66110b129756cb91bca7b7f8,6610fa6bfc13ae21b3ab8c8a,2/1/2024,הָיְתָהtestالصفحات التّحول,""""
66110b129756cb91bca7b7f9,6610fa6bfc13ae21b3ab8c8b,1/2/2024,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,åß∂ƒ©˙∆˚¬…æ
66110b129756cb91bca7b7fa,6610fa6bfc13ae21b3ab8c8c,2/13/2024,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,사회과학원 어학연구소
66110b129756cb91bca7b7fb,6610fa6bfc13ae21b3ab8c8d,11/14/2023, test ,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
66110b129756cb91bca7b7fc,6610fa6bfc13ae21b3ab8c8e,6/1/2023,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",社會科學院語學研究所
66110b129756cb91bca7b7fd,6610fa6bfc13ae21b3ab8c8f,8/30/2023,-1.00,(｡◕ ∀ ◕｡)
66110b129756cb91bca7b7fe,6610fa6bfc13ae21b3ab8c90,9/7/2023,-1E+02,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو."
66110b129756cb91bca7b7ff,6610fa6bfc13ae21b3ab8c91,9/24/2023,() { 0; }; touch /tmp/blns.shellshock1.fail;,œ∑´®†¥¨ˆøπ“‘
66110b129756cb91bca7b800,6610fa6bfc13ae21b3ab8c92,3/3/2024,⁦test⁧,-1.00
66110b129756cb91bca7b801,6610fa6bfc13ae21b3ab8c93,11/21/2023,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,-1E02
66110b129756cb91bca7b802,6610fa6bfc13ae21b3ab8c94,5/12/2023,-1E+02,!@#$%^&*()
66110b129756cb91bca7b803,6610fa6bfc13ae21b3ab8c95,7/5/2023,１２３,!@#$%^&*()
66110b129756cb91bca7b804,6610fa6bfc13ae21b3ab8c96,6/11/2023,"<>?:""{}|_+",␣
66110b129756cb91bca7b805,6610fa6bfc13ae21b3ab8c97,4/20/2023,🐵 🙈 🙉 🙊,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧
66110b129756cb91bca7b806,6610fa6bfc13ae21b3ab8c98,3/10/2024,-1.00,⁦test⁧
66110b129756cb91bca7b807,6610fa6bfc13ae21b3ab8c99,6/9/2023,"""'""'""''''""",Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
66110b129756cb91bca7b808,6610fa6bfc13ae21b3ab8c9a,1/21/2024,!@#$%^&*(),사회과학원 어학연구소
66110b129756cb91bca7b809,6610fa6bfc13ae21b3ab8c9b,11/10/2023,␢,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮
66110b129756cb91bca7b80a,6610fa6bfc13ae21b3ab8c9c,8/18/2023,NIL,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ 
66110b129756cb91bca7b80b,6610fa6bfc13ae21b3ab8c9d,2/18/2024,-1/2,1
66110b129756cb91bca7b80c,6610fa6bfc13ae21b3ab8c9e,9/21/2023,₀₁₂,test⁠test‫
66110b129756cb91bca7b80d,6610fa6bfc13ae21b3ab8c9f,3/21/2024,-1.00,・(￣∀￣)・:*:
66110b129756cb91bca7b80e,6610fa6bfc13ae21b3ab8ca0,1/5/2024,パーティーへ行かないか,"'""'"
66110b129756cb91bca7b80f,6610fa6bfc13ae21b3ab8ca1,3/5/2024,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,部落格
66110b129756cb91bca7b810,6610fa6bfc13ae21b3ab8ca2,9/2/2023,울란바토르,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟
66110b129756cb91bca7b811,6610fa6bfc13ae21b3ab8ca3,10/26/2023,00˙Ɩ$-,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
66110b129756cb91bca7b812,6610fa6bfc13ae21b3ab8ca4,5/3/2023,社會科學院語學研究所,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕
66110b129756cb91bca7b813,6610fa6bfc13ae21b3ab8ca5,3/13/2024,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,1.00
66110b129756cb91bca7b814,6610fa6bfc13ae21b3ab8ca6,1/9/2024,Ω≈ç√∫˜µ≤≥÷,パーティーへ行かないか
66110b129756cb91bca7b815,6610fa6bfc13ae21b3ab8ca7,10/9/2023,../../../../../../../../../../../etc/hosts,"""'""'""''''"""
66110b129756cb91bca7b816,6610fa6bfc13ae21b3ab8ca8,8/11/2023,和製漢語,사회과학원 어학연구소
66110b129756cb91bca7b817,6610fa6bfc13ae21b3ab8ca9,6/23/2023,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 
66110b129756cb91bca7b818,6610fa6bfc13ae21b3ab8caa,6/18/2023,$1.00,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
66110b129756cb91bca7b819,6610fa6bfc13ae21b3ab8cab,8/9/2023,␢,Ω≈ç√∫˜µ≤≥÷
66110b129756cb91bca7b81a,6610fa6bfc13ae21b3ab8cac,2/16/2024,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,Œ„´‰ˇÁ¨ˆØ∏”’
66110b129756cb91bca7b81b,6610fa6bfc13ae21b3ab8cad,2/25/2024,"""''''""'""",0/0
66110b129756cb91bca7b81c,6610fa6bfc13ae21b3ab8cae,7/24/2023,울란바토르,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
66110b129756cb91bca7b81d,6610fa6bfc13ae21b3ab8caf,10/2/2023,和製漢語,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙
66110b129756cb91bca7b81e,6610fa6bfc13ae21b3ab8cb0,3/21/2024,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,"'""'"
66110b129756cb91bca7b81f,6610fa6bfc13ae21b3ab8cb1,12/9/2023,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,/dev/null; touch /tmp/blns.fail ; echo
66110b129756cb91bca7b820,6610fa6bfc13ae21b3ab8cb2,4/2/2024,🐵 🙈 🙉 🙊,../../../../../../../../../../../etc/hosts
66110b129756cb91bca7b821,6610fa6bfc13ae21b3ab8cb3,10/10/2023,　,⁰⁴⁵₀₁₂
66110b129756cb91bca7b822,6610fa6bfc13ae21b3ab8cb4,5/24/2023,١٢٣,-1E02
66110b129756cb91bca7b823,6610fa6bfc13ae21b3ab8cb5,12/19/2023,・(￣∀￣)・:*:,",./;'[]\-="
66110b129756cb91bca7b824,6610fa6bfc13ae21b3ab8cb6,9/30/2023,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻
66110b129756cb91bca7b825,6610fa6bfc13ae21b3ab8cb7,5/15/2023,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,｀ｨ(´∀｀∩
66110b129756cb91bca7b826,6610fa6bfc13ae21b3ab8cb8,11/2/2023,・(￣∀￣)・:*:,<script>alert('hi')</script>
66110b129756cb91bca7b827,6610fa6bfc13ae21b3ab8cb9,7/27/2023,œ∑´®†¥¨ˆøπ“‘,0/0
66110b129756cb91bca7b828,6610fa6bfc13ae21b3ab8cba,1/15/2024,｀ｨ(´∀｀∩,田中さんにあげて下さい
